DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (-)
1958-05-01,1958,1,5,BLS12_IPAEUA12,1958-05-01T00:00:00-03:00,33.2
1958-05-01,1958,1,5,BLS12_IPAEUA12,1958-05-01T00:00:00-03:00,33.2
1958-06-01,1958,1,6,BLS12_IPAEUA12,1958-06-01T00:00:00-03:00,33.3
1958-06-01,1958,1,6,BLS12_IPAEUA12,1958-06-01T00:00:00-03:00,33.3
1958-07-01,1958,1,7,BLS12_IPAEUA12,1958-07-01T00:00:00-03:00,33.2
1958-07-01,1958,1,7,BLS12_IPAEUA12,1958-07-01T00:00:00-03:00,33.2
1958-08-01,1958,1,8,BLS12_IPAEUA12,1958-08-01T00:00:00-03:00,33.2
1958-08-01,1958,1,8,BLS12_IPAEUA12,1958-08-01T00:00:00-03:00,33.2
1958-09-01,1958,1,9,BLS12_IPAEUA12,1958-09-01T00:00:00-03:00,33.2
1958-09-01,1958,1,9,BLS12_IPAEUA12,1958-09-01T00:00:00-03:00,33.2
1958-10-01,1958,1,10,BLS12_IPAEUA12,1958-10-01T00:00:00-03:00,33.2
1958-10-01,1958,1,10,BLS12_IPAEUA12,1958-10-01T00:00:00-03:00,33.2
1958-11-01,1958,1,11,BLS12_IPAEUA12,1958-11-01T00:00:00-03:00,33.2
1958-11-01,1958,1,11,BLS12_IPAEUA12,1958-11-01T00:00:00-03:00,33.2
1958-12-01,1958,1,12,BLS12_IPAEUA12,1958-12-01T00:00:00-02:00,33.1
1958-12-01,1958,1,12,BLS12_IPAEUA12,1958-12-01T00:00:00-02:00,33.1
1959-01-01,1959,1,1,BLS12_IPAEUA12,1959-01-01T00:00:00-02:00,33.1
1959-01-01,1959,1,1,BLS12_IPAEUA12,1959-01-01T00:00:00-02:00,33.1
1959-02-01,1959,1,2,BLS12_IPAEUA12,1959-02-01T00:00:00-02:00,33.2
1959-02-01,1959,1,2,BLS12_IPAEUA12,1959-02-01T00:00:00-02:00,33.2
1959-03-01,1959,1,3,BLS12_IPAEUA12,1959-03-01T00:00:00-03:00,33.2
